julday,date_time,V_mgal,vert_mm,areal_mm,WDD_tam,,,,,,O1,M2,A_O1,PHI_O1,A_M2,PHI_M2
2456388.854,4/6/2013 8:30,-0.010228499,-17.30661972,-5.75E-13,93.75841123,500.155952,,,,,,,,,,
2456388.896,4/6/2013 9:30,-0.04571672,-77.35269054,-2.57E-12,446.3798723,500.311083,,,,,,,,,,
2456388.938,4/6/2013 10:30,-0.072220226,-122.1966232,-4.06E-12,709.7265464,500.386412,,,,,,,,,,
2456388.979,4/6/2013 11:30,-0.083590493,-141.4351138,-4.70E-12,822.704874,500.363019,,,,,,,,,,
2456389.021,4/6/2013 12:30,-0.077328756,-130.8402543,-4.34E-12,760.4864013,500.246833,,,,,,,,,,
2456389.063,4/6/2013 13:30,-0.055343161,-93.64062864,-3.11E-12,542.0310356,500.067136,,,,,,,,,,
2456389.104,4/6/2013 14:30,-0.023546936,-39.84141618,-1.32E-12,226.094345,499.869220,,,,,,,,,,
2456389.146,4/6/2013 15:30,0.009650488,16.32862584,5.42E-13,-103.7650782,499.703026,,,,,,,,,,
2456389.188,4/6/2013 16:30,0.035572044,60.18789857,2.00E-12,-361.3293221,499.610606,,,,,,,,,,
2456389.229,4/6/2013 17:30,0.047599637,80.53858518,2.67E-12,-480.8390376,499.615569,,,,,,,,,,
2456389.271,4/6/2013 18:30,0.042933753,72.64390946,2.41E-12,-434.4774348,499.717136,,,,,,,,,,
2456389.313,4/6/2013 19:30,0.023290294,39.40717808,1.31E-12,-239.294226,499.890310,,,,,,,,,,
2456389.354,4/6/2013 20:30,-0.005638408,-9.540186638,-3.17E-13,48.14991524,500.092110,,,,,,,,,,
2456389.396,4/6/2013 21:30,-0.035770084,-60.52298253,-2.01E-12,347.5471569,500.272317,,,,,,,,,,
2456389.438,4/6/2013 22:30,-0.058798125,-99.48642742,-3.30E-12,576.3605776,500.386033,,,,,,,,,,
2456389.479,4/6/2013 23:30,-0.068346067,-115.6415449,-3.84E-12,671.2317499,500.404917,,,,,,,,,,
2456389.521,4/7/2013 0:30,-0.061569216,-104.1751132,-3.46E-12,603.8949558,500.324274,,,,,,,,,,
2456389.563,4/7/2013 1:30,-0.039838624,-67.40695241,-2.24E-12,387.9733744,500.164229,,,,,,,,,,
2456389.604,4/7/2013 2:30,-0.008382035,-14.18240263,-4.71E-13,75.41139901,499.964694,,,,,,,,,,
2456389.646,4/7/2013 3:30,0.025003397,42.3057478,1.40E-12,-256.3161206,499.775374,,,,,,,,,,
2456389.688,4/7/2013 4:30,0.051854672,87.73810559,2.91E-12,-523.1183304,499.643335,,,,,,,,,,
2456389.729,4/7/2013 5:30,0.065123981,110.189775,3.66E-12,-654.9660994,499.601234,,,,,,,,,,
2456389.771,4/7/2013 6:30,0.060958109,103.1411203,3.42E-12,-613.5727679,499.659161,,,,,,,,,,
2456389.813,4/7/2013 7:30,0.039751753,67.25996662,2.23E-12,-402.8601489,499.802140,,,,,,,,,,
2456389.854,4/7/2013 8:30,0.006196354,10.48423152,3.48E-13,-69.44378392,499.993906,,,,,,,,,,
2456389.896,4/7/2013 9:30,-0.031735919,-53.69717577,-1.78E-12,307.4625032,500.186019,,,,,,,,,,
2456389.938,4/7/2013 10:30,-0.0646814,-109.4409286,-3.63E-12,634.8185365,500.330022,,,,,,,,,,
2456389.979,4/7/2013 11:30,-0.084222929,-142.5051965,-4.73E-12,828.9889513,500.389597,,,,,,,,,,
2456390.021,4/7/2013 12:30,-0.085099486,-143.9883305,-4.78E-12,837.6986777,500.349683,,,,,,,,,,
2456390.063,4/7/2013 13:30,-0.066692337,-112.8434348,-3.75E-12,654.7998057,500.220253,,,,,,,,,,
2456390.104,4/7/2013 14:30,-0.033339114,-56.40978023,-1.87E-12,323.3923141,500.033820,,,,,,,,,,
2456390.146,4/7/2013 15:30,0.006677577,11.29845952,3.75E-13,-74.22535019,499.837283,,,,,,,,,,
2456390.188,4/7/2013 16:30,0.043247004,73.17393132,2.43E-12,-437.5899962,499.680170,,,,,,,,,,
2456390.229,4/7/2013 17:30,0.067094369,113.5236731,3.77E-12,-674.5444667,499.602210,,,,,,,,,,
2456390.271,4/7/2013 18:30,0.07224887,122.2450877,4.06E-12,-725.761106,499.623362,,,,,,,,,,
2456390.313,4/7/2013 19:30,0.057615261,97.48502243,3.24E-12,-580.3572473,499.738784,,,,,,,,,,
2456390.354,4/7/2013 20:30,0.027211983,46.04267505,1.53E-12,-278.2612825,499.920025,,,,,,,,,,
2456390.396,4/7/2013 21:30,-0.010965555,-18.55371855,-6.16E-13,101.082018,500.122121,,,,,,,,,,
2456390.438,4/7/2013 22:30,-0.047105419,-79.70236841,-2.65E-12,460.1783912,500.294834,,,,,,,,,,
2456390.479,4/7/2013 23:30,-0.072147364,-122.0733401,-4.05E-12,709.0025647,500.395219,,,,,,,,,,
2456390.521,4/8/2013 0:30,-0.080072884,-135.4833202,-4.50E-12,787.7528764,500.398358,,,,,,,,,,
2456390.563,4/8/2013 1:30,-0.069350968,-117.3418372,-3.90E-12,681.2167419,500.303591,,,,,,,,,,
2456390.604,4/8/2013 2:30,-0.043222581,-73.13260623,-2.43E-12,421.5973632,500.134676,,,,,,,,,,
2456390.646,4/8/2013 3:30,-0.008804073,-14.8964911,-4.95E-13,79.60489439,499.933834,,,,,,,,,,
2456390.688,4/8/2013 4:30,0.024737783,41.85632862,1.39E-12,-253.6768997,499.751176,,,,,,,,,,
2456390.729,4/8/2013 5:30,0.048488815,82.04307525,2.72E-12,-489.6741784,499.632165,,,,,,,,,,
2456390.771,4/8/2013 6:30,0.056023664,94.79203896,3.15E-12,-564.542661,499.606240,,,,,,,,,,
2456390.813,4/8/2013 7:30,0.04504939,76.22356861,2.53E-12,-455.4990375,499.679466,,,,,,,,,,
2456390.854,4/8/2013 8:30,0.018058903,30.55566321,1.01E-12,-187.3135708,499.833037,,,,,,,,,,
2456390.896,4/8/2013 9:30,-0.018187033,-30.77245982,-1.02E-12,172.8367613,500.028018,,,,,,,,,,
2456390.938,4/8/2013 10:30,-0.054263717,-91.81420881,-3.05E-12,531.3053575,500.215123,,,,,,,,,,
2456390.979,4/8/2013 11:30,-0.080421891,-136.0738394,-4.52E-12,791.2207093,500.347090,,,,,,,,,,
2456391.021,4/8/2013 12:30,-0.089108075,-150.7708636,-5.01E-12,877.5292064,500.390544,,,,,,,,,,
2456391.063,4/8/2013 13:30,-0.077025019,-130.3263318,-4.33E-12,757.4683835,500.334376,,,,,,,,,,
2456391.104,4/8/2013 14:30,-0.046162534,-78.10700812,-2.59E-12,450.8096137,500.192540,,,,,,,,,,
2456391.146,4/8/2013 15:30,-0.003463644,-5.860485202,-1.95E-13,26.54081278,500.000564,,,,,,,,,,
2456391.188,4/8/2013 16:30,0.040853154,69.12353663,2.30E-12,-413.803992,499.806648,,,,,,,,,,
2456391.229,4/8/2013 17:30,0.075909496,128.4388669,4.26E-12,-762.1341682,499.659587,,,,,,,,,,
2456391.271,4/8/2013 18:30,0.093020624,157.3908955,5.23E-12,-932.1553947,499.596527,,,,,,,,,,
2456391.313,4/8/2013 19:30,0.087990408,148.8797707,4.94E-12,-882.1736857,499.633649,,,,,,,,,,
2456391.354,4/8/2013 20:30,0.062199287,105.2411942,3.49E-12,-625.9054838,499.762087,,,,,,,,,,
2456391.396,4/8/2013 21:30,0.022187572,37.54137185,1.25E-12,-228.3372506,499.950125,,,,,,,,,,
2456391.438,4/8/2013 22:30,-0.022124838,-37.43522663,-1.24E-12,211.9639604,500.151117,,,,,,,,,,
2456391.479,4/8/2013 23:30,-0.060060256,-101.6219526,-3.37E-12,588.9014818,500.315145,,,,,,,,,,
2456391.521,4/9/2013 0:30,-0.082917198,-140.2958994,-4.66E-12,816.0148204,500.401498,,,,,,,,,,
2456391.563,4/9/2013 1:30,-0.086100246,-145.681617,-4.84E-12,847.6425284,500.388849,,,,,,,,,,
2456391.604,4/9/2013 2:30,-0.070133152,-118.6652933,-3.94E-12,688.9887582,500.280580,,,,,,,,,,
2456391.646,4/9/2013 3:30,-0.040356741,-68.28360654,-2.27E-12,393.121539,500.103923,,,,,,,,,,
2456391.688,4/9/2013 4:30,-0.005443954,-9.211170077,-3.06E-13,46.2177605,499.903131,,,,,,,,,,
2456391.729,4/9/2013 5:30,0.024865689,42.07274569,1.40E-12,-254.9478122,499.728389,,,,,,,,,,
2456391.771,4/9/2013 6:30,0.042249289,71.48579674,2.37E-12,-427.6764003,499.623254,,,,,,,,,,
2456391.813,4/9/2013 7:30,0.041907518,70.9075211,2.35E-12,-424.2804679,499.613751,,,,,,,,,,
2456391.854,4/9/2013 8:30,0.02379705,40.264609,1.34E-12,-244.3295021,499.701873,,,,,,,,,,
2456391.896,4/9/2013 9:30,-0.007309431,-12.36755668,-4.11E-13,64.75368866,499.865106,,,,,,,,,,
2456391.938,4/9/2013 10:30,-0.042967132,-72.70038769,-2.41E-12,419.0591533,500.062094,,,,,,,,,,
2456391.979,4/9/2013 11:30,-0.073157485,-123.7824646,-4.11E-12,719.0394243,500.243026,,,,,,,,,,
2456392.021,4/9/2013 12:30,-0.088853487,-150.3401007,-4.99E-12,874.999545,500.362143,,,,,,,,,,
2456392.063,4/9/2013 13:30,-0.084425092,-142.847256,-4.74E-12,830.9977005,500.389227,,,,,,,,,,
2456392.104,4/9/2013 14:30,-0.059259244,-100.2666403,-3.33E-12,580.9423894,500.317195,,,,,,,,,,
2456392.146,4/9/2013 15:30,-0.018130205,-30.67630681,-1.02E-12,172.2721013,500.163888,,,,,,,,,,
2456392.188,4/9/2013 16:30,0.029842767,50.49396204,1.68E-12,-304.4015329,499.967614,,,,,,,,,,
2456392.229,4/9/2013 17:30,0.073435801,124.2533748,4.13E-12,-737.5548021,499.777561,,,,,,,,,,
2456392.271,4/9/2013 18:30,0.10219339,172.9112156,5.74E-12,-1023.29871,499.641466,,,,,,,,,,
2456392.313,4/9/2013 19:30,0.10915832,184.6958773,6.13E-12,-1092.504315,499.593656,,,,,,,,,,
2456392.354,4/9/2013 20:30,0.092695783,156.8412651,5.21E-12,-928.9276821,499.646429,,,,,,,,,,
2456392.396,4/9/2013 21:30,0.056896665,96.26915802,3.20E-12,-573.2170651,499.786956,,,,,,,,,,
2456392.438,4/9/2013 22:30,0.010454927,17.68973603,5.87E-13,-111.7582184,499.980474,,,,,,,,,,
2456392.479,4/9/2013 23:30,-0.03564714,-60.31496158,-2.00E-12,346.3255507,500.178965,,,,,,,,,,
2456392.521,4/10/2013 0:30,-0.070986121,-120.1085161,-3.99E-12,697.4641058,500.333161,,,,,,,,,,
2456392.563,4/10/2013 1:30,-0.088300218,-149.4039687,-4.96E-12,869.5020953,500.404860,,,,,,,,,,
2456392.604,4/10/2013 2:30,-0.085179789,-144.1242023,-4.79E-12,838.4965871,500.376469,,,,,,,,,,
2456392.646,4/10/2013 3:30,-0.064458166,-109.0632168,-3.62E-12,632.6004184,500.255392,,,,,,,,,,
2456392.688,4/10/2013 4:30,-0.033269627,-56.29220909,-1.87E-12,322.7018757,500.072157,,,,,,,,,,
2456392.729,4/10/2013 5:30,-0.001070439,-1.811182815,-6.01E-14,2.761223134,499.872757,,,,,,,,,,
2456392.771,4/10/2013 6:30,0.022851093,38.6640491,1.28E-12,-234.9301898,499.707121,,,,,,,,,,
2456392.813,4/10/2013 7:30,0.031756797,53.73250008,1.78E-12,-323.4198966,499.616608,,,,,,,,,,
2456392.854,4/10/2013 8:30,0.023163493,39.19262994,1.30E-12,-238.0342888,499.623656,,,,,,,,,,
2456392.896,4/10/2013 9:30,-0.000528412,-0.894073841,-2.97E-14,-2.624513218,499.726170,,,,,,,,,,
2456392.938,4/10/2013 10:30,-0.03262908,-55.2084037,-1.83E-12,316.3372122,499.898070,,,,,,,,,,
2456392.979,4/10/2013 11:30,-0.063840002,-108.0172827,-3.59E-12,626.4581545,500.095848,,,,,,,,,,
2456393.021,4/10/2013 12:30,-0.084629128,-143.1924839,-4.75E-12,833.0250571,500.269489,,,,,,,,,,
2456393.063,4/10/2013 13:30,-0.087731929,-148.4424235,-4.93E-12,863.8554068,500.375038,,,,,,,,,,
2456393.104,4/10/2013 14:30,-0.070155701,-118.7034461,-3.94E-12,689.212811,500.385627,,,,,,,,,,
2456393.146,4/10/2013 15:30,-0.034155023,-57.79029897,-1.92E-12,331.4994313,500.298240,,,,,,,,,,
2456393.188,4/10/2013 16:30,0.013122906,22.20395765,7.37E-13,-138.2680533,500.134487,,,,,,,,,,
2456393.229,4/10/2013 17:30,0.061293135,103.707985,3.44E-12,-616.901689,499.935206,,,,,,,,,,
2456393.271,4/10/2013 18:30,0.099303264,168.0211219,5.58E-12,-994.5815606,499.750243,,,,,,,,,,
2456393.313,4/10/2013 19:30,0.118256904,200.0906815,6.64E-12,-1182.910535,499.625971,,,,,,,,,,
2456393.354,4/10/2013 20:30,0.113723313,192.4198455,6.39E-12,-1137.863435,499.593670,,,,,,,,,,
2456393.396,4/10/2013 21:30,0.086885558,147.0103639,4.88E-12,-871.1955656,499.661678,,,,,,,,,,
2456393.438,4/10/2013 22:30,0.044200899,74.78792092,2.48E-12,-447.0681746,499.813294,,,,,,,,,,
2456393.479,4/10/2013 23:30,-0.004325986,-7.319568697,-2.43E-13,35.10930272,500.010937,,,,,,,,,,
2456393.521,4/11/2013 0:30,-0.047761404,-80.81229616,-2.68E-12,466.6964587,500.205541,,,,,,,,,,
2456393.563,4/11/2013 1:30,-0.077020174,-130.3181338,-4.33E-12,757.4202409,500.348816,,,,,,,,,,
2456393.604,4/11/2013 2:30,-0.087057092,-147.3006001,-4.89E-12,857.1500314,500.405326,,,,,,,,,,
2456393.646,4/11/2013 3:30,-0.077925745,-131.8503606,-4.38E-12,766.418266,500.361330,,,,,,,,,,
2456393.688,4/11/2013 4:30,-0.054489886,-92.19688772,-3.06E-12,533.5526453,500.228208,,,,,,,,,,
2456393.729,4/11/2013 5:30,-0.024931466,-42.1840403,-1.40E-12,239.8514407,500.039586,,,,,,,,,,
2456393.771,4/11/2013 6:30,0.001510822,2.556310713,8.49E-14,-22.88694881,499.842895,,,,,,,,,,
2456393.813,4/11/2013 7:30,0.016979126,28.72868096,9.54E-13,-176.5845898,499.687477,,,,,,,,,,
2456393.854,4/11/2013 8:30,0.017008109,28.77772109,9.56E-13,-176.8725787,499.612224,,,,,,,,,,
2456393.896,4/11/2013 9:30,0.001636346,2.768697043,9.19E-14,-24.13419075,499.635833,,,,,,,,,,
2456393.938,4/11/2013 10:30,-0.0246313,-41.67615948,-1.38E-12,236.8689029,499.752133,,,,,,,,,,
2456393.979,4/11/2013 11:30,-0.053987698,-91.34718575,-3.03E-12,528.5627575,499.931646,,,,,,,,,,
2456394.021,4/11/2013 12:30,-0.077330769,-130.8436604,-4.34E-12,760.5064034,500.128992,,,,,,,,,,
2456394.063,4/11/2013 13:30,-0.086633355,-146.5836359,-4.87E-12,852.9396485,500.294280,,,,,,,,,,
2456394.104,4/11/2013 14:30,-0.077100581,-130.4541827,-4.33E-12,758.21919,500.385637,,,,,,,,,,
2456394.146,4/11/2013 15:30,-0.048571614,-82.18317123,-2.73E-12,474.7469434,500.379724,,,,,,,,,,
2456394.188,4/11/2013 16:30,-0.005783187,-9.785151591,-3.25E-13,49.58847564,500.277607,,,,,,,,,,
2456394.229,4/11/2013 17:30,0.042622241,72.11683161,2.39E-12,-431.3821621,500.104519,,,,,,,,,,
2456394.271,4/11/2013 18:30,0.086141985,145.7522393,4.84E-12,-863.8072098,499.903555,,,,,,,,,,
2456394.313,4/11/2013 19:30,0.115016145,194.6073174,6.46E-12,-1150.709397,499.724895,,,,,,,,,,
2456394.354,4/11/2013 20:30,0.122709719,207.6248443,6.89E-12,-1227.15502,499.613239,,,,,,,,,,
2456394.396,4/11/2013 21:30,0.107595462,182.0515214,6.04E-12,-1076.975294,499.596615,,,,,,,,,,
2456394.438,4/11/2013 22:30,0.073361006,124.1268229,4.12E-12,-736.8116246,499.679353,,,,,,,,,,
2456394.479,4/11/2013 23:30,0.028018776,47.40776875,1.57E-12,-286.277816,499.840989,,,,,,,,,,
2456394.521,4/12/2013 0:30,-0.018202619,-30.79883078,-1.02E-12,172.9916252,500.041380,,,,,,,,,,
2456394.563,4/12/2013 1:30,-0.055490612,-93.89011571,-3.12E-12,543.4961523,500.230735,,,,,,,,,,
2456394.604,4/12/2013 2:30,-0.076877887,-130.0773846,-4.32E-12,756.0064375,500.362068,,,,,,,,,,
2456394.646,4/12/2013 3:30,-0.079828282,-135.0694532,-4.48E-12,785.3224357,500.402943,,,,,,,,,,
2456394.688,4/12/2013 4:30,-0.066602718,-112.6917984,-3.74E-12,653.9093191,500.343570,,,,,,,,,,
2456394.729,4/12/2013 5:30,-0.043376037,-73.39225438,-2.44E-12,423.1221509,500.199233,,,,,,,,,,
2456394.771,4/12/2013 6:30,-0.018401144,-31.13473649,-1.03E-12,174.9642366,500.006435,,,,,,,,,,
2456394.813,4/12/2013 7:30,0.00026326,0.445435569,1.48E-14,-10.49080253,499.813735,,,,,,,,,,
2456394.854,4/12/2013 8:30,0.006872383,11.62807247,3.86E-13,-76.16100723,499.669567,,,,,,,,,,
2456394.896,4/12/2013 9:30,-0.000553006,-0.935686639,-3.11E-14,-2.38014143,499.610096,,,,,,,,,,
2456394.938,4/12/2013 10:30,-0.019772029,-33.45427244,-1.11E-12,188.5857466,499.650156,,,,,,,,,,
2456394.979,4/12/2013 11:30,-0.04494737,-76.05095083,-2.53E-12,438.7353861,499.779536,,,,,,,,,,
2456395.021,4/12/2013 12:30,-0.068175679,-115.3532496,-3.83E-12,669.5387313,499.965550,,,,,,,,,,
2456395.063,4/12/2013 13:30,-0.081547483,-137.9783405,-4.58E-12,802.4049205,500.161242,,,,,,,,,,
2456395.104,4/12/2013 14:30,-0.079239693,-134.073561,-4.45E-12,779.4740438,500.317168,,,,,,,,,,
2456395.146,4/12/2013 15:30,-0.059131867,-100.0511182,-3.32E-12,579.6767327,500.393812,,,,,,,,,,
2456395.188,4/12/2013 16:30,-0.023536991,-39.82458823,-1.32E-12,225.9955226,500.371507,,,,,,,,,,
2456395.229,4/12/2013 17:30,0.021165753,35.81245384,1.19E-12,-218.1841534,500.255392,,,,,,,,,,
2456395.271,4/12/2013 18:30,0.065948685,111.5851747,3.71E-12,-663.1606052,500.074154,,,,,,,,,,
2456395.313,4/12/2013 19:30,0.10128569,171.3753873,5.69E-12,-1014.279535,499.872860,,,,,,,,,,
2456395.354,4/12/2013 20:30,0.119503897,202.2005943,6.71E-12,-1195.30103,499.701688,,,,,,,,,,
2456395.396,4/12/2013 21:30,0.116719721,197.4897687,6.56E-12,-1167.636635,499.603374,,,,,,,,,,
2456395.438,4/12/2013 22:30,0.093825187,158.7522158,5.27E-12,-940.1497688,499.602509,,,,,,,,,,
2456395.479,4/12/2013 23:30,0.056237467,95.15379388,3.16E-12,-566.6670723,499.699386,,,,,,,,,,
2456395.521,4/13/2013 0:30,0.012470775,21.10055206,7.01E-13,-131.7882872,499.869919,,,,,,,,,,
2456395.563,4/13/2013 1:30,-0.028071894,-47.49764417,-1.58E-12,271.05566,500.071666,,,,,,,,,,
2456395.604,4/13/2013 2:30,-0.057469916,-97.239098,-3.23E-12,563.1631015,500.254447,,,,,,,,,,
2456395.646,4/13/2013 3:30,-0.071171362,-120.421944,-4.00E-12,699.3047159,500.372894,,,,,,,,,,
2456395.688,4/13/2013 4:30,-0.068908965,-116.5939689,-3.87E-12,676.8248743,500.397788,,,,,,,,,,
2456395.729,4/13/2013 5:30,-0.054453197,-92.13480933,-3.06E-12,533.1880889,500.323358,,,,,,,,,,
2456395.771,4/13/2013 6:30,-0.034335198,-58.09515492,-1.93E-12,333.2897025,500.168695,,,,,,,,,,
2456395.813,4/13/2013 7:30,-0.015933574,-26.95960773,-8.95E-13,150.4457296,499.972945,,,,,,,,,,
2456395.854,4/13/2013 8:30,-0.005452731,-9.226020833,-3.06E-13,46.30497179,499.785479,,,,,,,,,,
2456395.896,4/13/2013 9:30,-0.006308264,-10.67358186,-3.54E-13,54.80579586,499.653502,,,,,,,,,,
2456395.938,4/13/2013 10:30,-0.018298852,-30.96165699,-1.03E-12,173.9478246,499.610215,,,,,,,,,,
2456395.979,4/13/2013 11:30,-0.037731324,-63.84139982,-2.12E-12,367.0346127,499.666492,,,,,,,,,,
2456396.021,4/13/2013 12:30,-0.058432314,-98.86747598,-3.28E-12,572.7257759,499.808146,,,,,,,,,,
2456396.063,4/13/2013 13:30,-0.073378028,-124.1556238,-4.12E-12,721.2308073,499.999499,,,,,,,,,,
2456396.104,4/13/2013 14:30,-0.07654148,-129.5081845,-4.30E-12,752.6638012,500.192321,,,,,,,,,,
2456396.146,4/13/2013 15:30,-0.064514939,-109.1592771,-3.62E-12,633.1645342,500.337939,,,,,,,,,,
2456396.188,4/13/2013 16:30,-0.037517371,-63.47939226,-2.11E-12,364.9087179,500.399445,,,,,,,,,,
2456396.229,4/13/2013 17:30,0.000468773,0.793163658,2.63E-14,-12.53284101,500.360972,,,,,,,,,,
2456396.271,4/13/2013 18:30,0.042492734,71.89770581,2.39E-12,-430.0953426,500.231694,,,,,,,,,,
2456396.313,4/13/2013 19:30,0.080203327,135.7040292,4.51E-12,-804.7989439,500.043558,,,,,,,,,,
2456396.354,4/13/2013 20:30,0.105828508,179.061836,5.95E-12,-1059.418321,499.843301,,,,,,,,,,
2456396.396,4/13/2013 21:30,0.114075438,193.0156408,6.41E-12,-1141.362252,499.680770,,,,,,,,,,
2456396.438,4/13/2013 22:30,0.103449148,175.0359577,5.81E-12,-1035.77629,499.596451,,,,,,,,,,
2456396.479,4/13/2013 23:30,0.076619087,129.6394957,4.30E-12,-769.1848788,499.611338,,,,,,,,,,
2456396.521,4/14/2013 0:30,0.039714258,67.19652474,2.23E-12,-402.4875855,499.721685,,,,,,,,,,
2456396.563,4/14/2013 1:30,0.000730598,1.236171323,4.10E-14,-15.13441023,499.899943,,,,,,,,,,
2456396.604,4/14/2013 2:30,-0.032507644,-55.00293293,-1.83E-12,315.130582,500.101656,,,,,,,,,,
2456396.646,4/14/2013 3:30,-0.054265114,-91.81657306,-3.05E-12,531.3192416,500.276587,,,,,,,,,,
2456396.688,4/14/2013 4:30,-0.062172686,-105.1961839,-3.49E-12,609.8912091,500.381287,,,,,,,,,,
2456396.729,4/14/2013 5:30,-0.05754955,-97.37383911,-3.23E-12,563.9543707,500.389956,,,,,,,,,,
2456396.771,4/14/2013 6:30,-0.044739178,-75.69868867,-2.51E-12,436.6667212,500.300882,,,,,,,,,,
2456396.813,4/14/2013 7:30,-0.029700055,-50.25249261,-1.67E-12,287.2335492,500.136843,,,,,,,,,,
2456396.854,4/14/2013 8:30,-0.018272538,-30.91713401,-1.03E-12,173.6863627,499.939374,,,,,,,,,,
2456396.896,4/14/2013 9:30,-0.014592396,-24.6903335,-8.20E-13,137.1193823,499.758333,,,,,,,,,,
2456396.938,4/14/2013 10:30,-0.020044169,-33.91473376,-1.13E-12,191.2898127,499.639391,,,,,,,,,,
2456396.979,4/14/2013 11:30,-0.032980975,-55.80381023,-1.85E-12,319.833746,499.612570,,,,,,,,,,
2456397.021,4/14/2013 12:30,-0.049234853,-83.30537085,-2.77E-12,481.3370776,499.684707,,,,,,,,,,
2456397.063,4/14/2013 13:30,-0.063254687,-107.0269297,-3.55E-12,620.6422914,499.837738,,,,,,,,,,
2456397.104,4/14/2013 14:30,-0.069575765,-117.722195,-3.91E-12,683.4503989,500.033219,,,,,,,,,,
2456397.146,4/14/2013 15:30,-0.064266286,-108.7385557,-3.61E-12,630.6938412,500.221966,,,,,,,,,,
2456397.188,4/14/2013 16:30,-0.046014052,-77.8557766,-2.59E-12,449.3342528,500.356390,,,,,,,,,,
2456397.229,4/14/2013 17:30,-0.016600405,-28.08788595,-9.33E-13,157.0715606,500.402432,,,,,,,,,,
2456397.271,4/14/2013 18:30,0.019359658,32.75654193,1.09E-12,-200.2382644,500.348125,,,,,,,,,,
2456397.313,4/14/2013 19:30,0.055373051,93.69120228,3.11E-12,-558.077981,500.206612,,,,,,,,,,
2456397.354,4/14/2013 20:30,0.084520049,143.0079232,4.75E-12,-847.6911718,500.012884,,,,,,,,,,
2456397.396,4/14/2013 21:30,0.10106909,171.0088999,5.68E-12,-1012.127332,499.815039,,,,,,,,,,
2456397.438,4/14/2013 22:30,0.101855492,172.3394929,5.72E-12,-1019.941259,499.662259,,,,,,,,,,
2456397.479,4/14/2013 23:30,0.087056155,147.2990148,4.89E-12,-872.8906726,499.592512,,,,,,,,,,
2456397.521,4/15/2013 0:30,0.060132519,101.7442223,3.38E-12,-605.3694633,499.623056,,,,,,,,,,
2456397.563,4/15/2013 1:30,0.026936649,45.57681076,1.51E-12,-275.5254874,499.746130,,,,,,,,,,
2456397.604,4/15/2013 2:30,-0.00578339,-9.78549656,-3.25E-13,49.59050147,499.930904,,,,,,,,,,
2456397.646,4/15/2013 3:30,-0.032063445,-54.25134974,-1.80E-12,310.7168983,500.131203,,,,,,,,,,
2456397.688,4/15/2013 4:30,-0.048120763,-81.42033159,-2.70E-12,470.267156,500.297069,,,,,,,,,,
2456397.729,4/15/2013 5:30,-0.053095965,-89.83837315,-2.98E-12,519.7022327,500.387259,,,,,,,,,,
2456397.771,4/15/2013 6:30,-0.048972982,-82.86228525,-2.75E-12,478.7350507,500.379566,,,,,,,,,,
2456397.813,4/15/2013 7:30,-0.039755122,-67.26566715,-2.23E-12,387.1436745,500.276354,,,,,,,,,,
2456397.854,4/15/2013 8:30,-0.030176971,-51.05943416,-1.70E-12,291.9723256,500.103943,,,,,,,,,,
2456397.896,4/15/2013 9:30,-0.024332925,-41.17130943,-1.37E-12,233.9041633,499.905986,,,,,,,,,,
2456397.938,4/15/2013 10:30,-0.024587386,-41.60185679,-1.38E-12,236.4325592,499.732509,,,,,,,,,,
2456397.979,4/15/2013 11:30,-0.031020807,-52.48720584,-1.74E-12,300.3569365,499.627347,,,,,,,,,,
2456398.021,4/15/2013 12:30,-0.041505256,-70.22689312,-2.33E-12,404.5335189,499.617146,,,,,,,,,,
2456398.063,4/15/2013 13:30,-0.05234197,-88.56261281,-2.94E-12,512.2103108,499.704668,,,,,,,,,,
2456398.104,4/15/2013 14:30,-0.059270381,-100.2854838,-3.33E-12,581.0530485,499.868086,,,,,,,,,,
2456398.146,4/15/2013 15:30,-0.058593562,-99.1403075,-3.29E-12,574.3279831,500.066445,,,,,,,,,,
2456398.188,4/15/2013 16:30,-0.048161105,-81.48858907,-2.71E-12,470.6679991,500.249928,,,,,,,,,,
2456398.229,4/15/2013 17:30,-0.027995787,-47.36887208,-1.57E-12,270.2994439,500.372338,,,,,,,,,,
2456398.271,4/15/2013 18:30,-0.000428867,-0.725642603,-2.41E-14,-3.613628215,500.402689,,,,,,,,,,
2456398.313,4/15/2013 19:30,0.030294028,51.25749576,1.70E-12,-308.8853962,500.332985,,,,,,,,,,
2456398.354,4/15/2013 20:30,0.058868823,99.60604814,3.31E-12,-592.8130029,500.180248,,,,,,,,,,
2456398.396,4/15/2013 21:30,0.080079972,135.495313,4.50E-12,-803.5732548,499.982278,,,,,,,,,,
2456398.438,4/15/2013 22:30,0.089984666,152.2540556,5.06E-12,-901.9892248,499.788214,,,,,,,,,,
2456398.479,4/15/2013 23:30,0.086843861,146.9398128,4.88E-12,-870.7812533,499.646244,,,,,,,,,,
2456398.521,4/16/2013 0:30,0.071545657,121.0552516,4.02E-12,-718.7737755,499.591565,,,,,,,,,,
2456398.563,4/16/2013 1:30,0.04738385,80.17347382,2.66E-12,-478.6949156,499.637584,,,,,,,,,,
2456398.604,4/16/2013 2:30,0.019230582,32.53814521,1.08E-12,-198.9557263,499.772574,,,,,,,,,,
