julday,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,wl_ft,,
2456363.958,3/12/2013 11:00,-30.44100392,51.50617863,234.1522021,-310.3457901,-9695.871736,-0.536618548,-0.420024127,-0.536618548,8.910317585
2456364,3/12/2013 12:00,-60.97971866,103.177684,469.0559959,-613.7874885,-19422.35516,-0.254641397,16.90177857,-0.254641397,0.025424947
2456364.042,3/12/2013 13:00,-75.64777787,127.9960401,581.8827073,-759.5336613,-24094.08533,-0.010064299,7.146368235,-0.010064299,19.31824442
2456364.083,3/12/2013 14:00,-70.81083173,119.8119273,544.6769177,-711.4723345,-22553.53338,0.09728583,10.70921337,0.09728583,18.57995088
2456364.125,3/12/2013 15:00,-47.87546413,81.00528531,368.2580701,-483.5797412,-15248.69181,0.016853831,13.10043485,0.016853831,19.48996053
2456364.167,3/12/2013 16:00,-12.88143926,21.79539523,99.0840308,-135.8687643,-4103.206291,-0.254455366,7.606437314,-0.254455366,10.87631356
2456364.208,3/12/2013 17:00,25.15633228,-42.56451422,-193.5025079,242.0857795,8011.702857,-0.645131338,17.84897716,-0.645131338,5.136384239
2456364.25,3/12/2013 18:00,56.67742348,-95.89820052,-435.9627414,555.2886608,18051.07006,-1.070796567,16.98705795,-1.070796567,8.531312875
2456364.292,3/12/2013 19:00,74.08932917,-125.359145,-569.89512,728.2985035,23596.7066,-1.399865236,12.22118248,-1.399865236,8.512555991
2456364.333,3/12/2013 20:00,73.6807179,-124.6677747,-566.7520821,724.2384211,23466.56521,-1.52319084,0.805033728,-1.52319084,0.174620495
2456364.375,3/12/2013 21:00,56.45102788,-95.51513917,-434.2213064,553.0391272,17978.96378,-1.381551672,9.213826147,-1.381551672,-5.415250623
2456364.417,3/12/2013 22:00,27.69208371,-46.85500563,-213.0075079,267.2817554,8819.331615,-0.963888013,3.373401476,-0.963888013,-4.545426865
2456364.458,3/12/2013 23:00,-4.508207652,7.627887348,34.67713326,-52.66985947,-1436.358678,-0.347457819,8.487091003,-0.347457819,12.168479
2456364.5,3/13/2013 0:00,-31.41088457,53.14721669,241.6125241,-319.982811,-10004.77564,0.386939434,15.28264519,0.386939434,-1.140084712
2456364.542,3/13/2013 1:00,-45.86069781,77.5963007,352.7604876,-463.5604275,-14606.99516,1.086197617,7.394296516,1.086197617,0.951648421
2456364.583,3/13/2013 2:00,-44.0642739,74.55675144,338.9423949,-445.7106284,-14034.83986,1.605410672,13.51259322,1.605410672,13.06325385
2456364.625,3/13/2013 3:00,-26.50050125,44.83884811,203.8418556,-271.1917906,-8440.83418,1.87303507,20.98622776,1.87303507,9.517416322
2456364.667,3/13/2013 4:00,2.231093485,-3.775010176,-17.16157108,14.29382908,710.0872801,1.833941008,23.36990122,1.833941008,13.54992912
2456364.708,3/13/2013 5:00,34.57002425,-58.49248103,-265.9126265,335.623006,11009.93378,1.526266035,17.26702479,1.526266035,17.0928455
2456364.75,3/13/2013 6:00,61.88028612,-104.7014441,-475.9831609,606.9858422,19708.16525,1.020340957,18.43688739,1.020340957,10.22777698
2456364.792,3/13/2013 7:00,76.614783,-129.6322128,-589.3209109,753.3921594,24401.0556,0.444654274,14.22048377,0.444654274,4.869233512
2456364.833,3/13/2013 8:00,74.2426738,-125.6186041,-571.0746469,729.8221811,23645.54637,-0.059661466,1.216560885,-0.059661466,2.744514939
2456364.875,3/13/2013 9:00,54.46510878,-92.15496406,-418.9456167,533.3064479,17346.45487,-0.414137169,10.83540709,-0.414137169,9.293153814
2456364.917,3/13/2013 10:00,21.39554255,-36.201258,-164.5745133,204.7174609,6813.9033,-0.550153501,15.97478961,-0.550153501,4.150336565
2456364.958,3/13/2013 11:00,-17.38076224,29.4082497,133.6928231,-180.5753675,-5536.226335,-0.478784268,14.10243617,-0.478784268,3.673830864
2456365,3/13/2013 12:00,-52.67181309,89.12070776,405.1515863,-531.2376826,-16776.31369,-0.259959902,-1.828245239,-0.259959902,4.83070665
2456365.042,3/13/2013 13:00,-76.01431007,128.6162126,584.702073,-763.1756336,-24210.82467,0.003660275,-0.705947694,0.003660275,16.88196911
2456365.083,3/13/2013 14:00,-81.86801049,138.5206737,629.7287367,-821.3397316,-26075.20962,0.195599377,15.650687,0.195599377,19.37374582
2456365.125,3/13/2013 15:00,-69.06407829,116.8564205,531.2408902,-694.1160759,-21997.19797,0.234654472,7.074354744,0.234654472,13.81029019
2456365.167,3/13/2013 16:00,-41.09090001,69.52580281,316.0712029,-416.1663063,-13087.82974,0.06909775,9.741976184,0.06909775,7.973950322
2456365.208,3/13/2013 17:00,-5.126874512,8.674671674,39.43591874,-58.81711629,-1633.402104,-0.275947667,7.092743465,-0.275947667,7.742607214
2456365.25,3/13/2013 18:00,29.90630719,-50.60147176,-230.0393149,289.2829345,9524.554745,-0.745836597,9.635730376,-0.745836597,20.00500398
2456365.292,3/13/2013 19:00,55.71407036,-94.26820704,-428.5526292,545.7164994,17744.24516,-1.220534264,19.73315433,-1.220534264,14.15531853
2456365.333,3/13/2013 20:00,66.75890327,-112.9560643,-513.509484,655.4612246,21261.98928,-1.567366613,11.11442171,-1.567366613,13.05088791
2456365.375,3/13/2013 21:00,61.57992229,-104.1932285,-473.6727622,604.0013383,19612.50032,-1.697990173,-1.112384193,-1.697990173,1.282120665
2456365.417,3/13/2013 22:00,42.98643748,-72.73305221,-330.6516771,419.2509762,13690.5346,-1.541647571,1.675020095,-1.541647571,1.777192449
2456365.458,3/13/2013 23:00,17.13357532,-28.99000945,-131.7914614,162.3692945,5456.480306,-1.115627178,12.26785148,-1.115627178,-5.724654608
2456365.5,3/14/2013 0:00,-8.219273432,13.90701065,63.22265124,-89.54410622,-2618.321315,-0.466532976,-2.900721807,-0.466532976,13.19147873
2456365.542,3/14/2013 1:00,-25.78013116,43.61998192,198.3007689,-264.0339804,-8211.398599,0.279617945,13.92080681,0.279617945,-0.87595805
2456365.583,3/14/2013 2:00,-30.59266787,51.76279403,235.3188012,-311.852768,-9744.176221,0.965476314,0.831731328,0.965476314,3.532166384
2456365.625,3/14/2013 3:00,-21.25303076,35.96012805,163.4783126,-219.0513725,-6769.531535,1.494421706,4.532909318,1.494421706,10.3419904
2456365.667,3/14/2013 4:00,-0.208669003,0.353067953,1.605081972,-9.948372307,-66.96930559,1.755924615,21.59601954,1.755924615,9.287522812
2456365.708,3/14/2013 5:00,26.90062556,-45.51585844,-206.9196118,259.4175932,8567.254713,1.722780579,17.33984873,1.722780579,21.45461782
2456365.75,3/14/2013 6:00,52.67862165,-89.13222783,-405.2039577,515.5553836,16777.46441,1.427710255,15.54744027,1.427710255,10.21396733
2456365.792,3/14/2013 7:00,69.83401977,-118.1591614,-537.1632801,686.0164912,22241.4041,0.959151766,7.14628938,0.959151766,14.88425044
2456365.833,3/14/2013 8:00,73.02519637,-123.5586323,-561.7098105,717.7249654,23257.78369,0.452987916,20.28459997,0.452987916,19.31898703
2456365.875,3/14/2013 9:00,60.24968353,-101.9424645,-463.4405657,590.7836928,19188.82352,0.007235092,0.561746628,0.007235092,3.913244117
2456365.917,3/14/2013 10:00,33.43622455,-56.57409194,-257.1914393,324.3572371,10648.82219,-0.270314865,12.97269913,-0.270314865,2.059612346
2456365.958,3/14/2013 11:00,-1.927824715,3.261879418,14.82882771,-27.03041172,-614.5149271,-0.337931658,13.54718778,-0.337931658,3.522266667
2456366,3/14/2013 12:00,-38.07597299,64.42454629,292.8803842,-386.2091,-12127.58508,-0.217399659,-0.471855052,-0.217399659,14.9436705
2456366.042,3/14/2013 13:00,-66.8599099,113.1269675,514.2864269,-672.214807,-21295.17735,0.022062689,2.597512151,0.022062689,6.917995073
2456366.083,3/14/2013 14:00,-81.7953574,138.3977447,629.1698891,-820.6178291,-26052.06984,0.267735411,6.357721737,0.267735411,3.428974388
2456366.125,3/14/2013 15:00,-79.71685999,134.8809271,613.182087,-799.9652643,-25390.07503,0.42216157,2.369598009,0.42216157,4.263808924
2456366.167,3/14/2013 16:00,-61.58038406,104.1940098,473.6763142,-619.7558774,-19613.66518,0.393920157,20.06527719,0.393920157,10.29679953
2456366.208,3/14/2013 17:00,-32.17520486,54.44044662,247.4916758,-327.5773234,-10248.20922,0.157132585,23.4083103,0.157132585,11.91708167
2456366.25,3/14/2013 18:00,1.184533618,-2.004230882,-9.111432592,3.894900835,376.7612943,-0.273014172,13.23046417,-0.273014172,12.82457651
2456366.292,3/14/2013 19:00,30.61986032,-51.80880367,-235.5279656,296.3730094,9751.819147,-0.809437504,21.59434363,-0.809437504,19.71107906
2456366.333,3/14/2013 20:00,49.74228459,-84.16394553,-382.6176531,486.3790704,15842.2504,-1.319444275,18.41732063,-1.319444275,5.046826127
2456366.375,3/14/2013 21:00,55.23365709,-93.4553478,-424.8572903,540.9429711,17591.23506,-1.70125409,15.18771809,-1.70125409,-1.514348856
2456366.417,3/14/2013 22:00,47.53829143,-80.4347891,-365.6645377,464.4795428,15140.2856,-1.836836953,-3.332925863,-1.836836953,-1.544210131
2456366.458,3/14/2013 23:00,30.52583928,-51.64972006,-234.8047557,295.4387885,9721.873743,-1.680186534,-1.179164156,-1.680186534,-1.799941296
2456366.5,3/15/2013 0:00,10.27411502,-17.38380261,-79.02849272,94.21166893,3271.764035,-1.235392423,3.578501346,-1.235392423,-0.68085794
2456366.542,3/15/2013 1:00,-6.65566171,11.26137961,51.19534987,-74.00759788,-2120.31596,-0.578695919,12.54764886,-0.578695919,-5.121473192
2456366.583,3/15/2013 2:00,-14.97675802,25.34067456,115.2012227,-156.6884709,-4770.558644,0.148380782,9.559077801,0.148380782,3.883641898
2456366.625,3/15/2013 3:00,-12.02325836,20.34335315,92.48290332,-127.3416251,-3829.878406,0.841351009,2.398267736,0.841351009,0.668945819
2456366.667,3/15/2013 4:00,1.624359275,-2.748415894,-12.49457154,8.265138595,516.8443658,1.354213928,20.30211438,1.354213928,20.57746817
2456366.708,3/15/2013 5:00,22.34907639,-37.81463725,-171.9090956,214.192055,7117.600792,1.599463213,10.85101177,1.599463213,8.942288966
2456366.75,3/15/2013 6:00,44.45519015,-75.21818173,-341.9493226,433.8449369,14158.32765,1.566417546,20.86316105,1.566417546,20.75399343
2456366.792,3/15/2013 7:00,61.62110338,-104.2629069,-473.9895272,604.4105259,19625.61637,1.28788242,22.23811698,1.28788242,19.12502314
2456366.833,3/15/2013 8:00,68.4943217,-115.8923923,-526.8583225,672.7048552,21814.71453,0.870341902,14.92057675,0.870341902,9.591697387
2456366.875,3/15/2013 9:00,62.05497244,-104.9970134,-477.326848,608.7215771,19763.80229,0.413935183,7.363989992,0.413935183,5.31945757
2456366.917,3/15/2013 10:00,42.42974803,-71.79113367,-326.3696219,413.7195453,13513.23079,0.046384725,0.527793383,0.046384725,2.712174061
2456366.958,3/15/2013 11:00,12.95768124,-21.92439665,-99.67048408,120.8763763,4126.471333,-0.145398334,-0.583542996,-0.145398334,0.184486391
2456367,3/15/2013 12:00,-20.52699275,34.73167174,157.8936283,-211.8372441,-6538.29074,-0.141212762,11.80935391,-0.141212762,15.09310971
2456367.042,3/15/2013 13:00,-51.04781808,86.37290819,392.6598167,-515.101188,-16259.07645,0.03520225,12.56596499,0.03520225,3.637398949
2456367.083,3/15/2013 14:00,-72.16328522,122.1002786,555.0799899,-724.9107122,-22984.28551,0.294607389,5.347889109,0.294607389,6.575641613
2456367.125,3/15/2013 15:00,-79.5519034,134.6018206,611.9132409,-798.3262068,-25337.53688,0.540569409,18.71983659,0.540569409,16.34855597
2456367.167,3/15/2013 16:00,-72.08457334,121.9670981,554.4745381,-724.1286077,-22959.21603,0.657915501,21.08351137,0.657915501,7.098973665
2456367.208,3/15/2013 17:00,-52.079399,88.11834311,400.5947371,-525.351281,-16587.63169,0.574112852,10.6831944,0.574112852,7.405382444
2456367.25,3/15/2013 18:00,-24.6517456,41.71075356,189.6212272,-252.8220079,-7852.011391,0.262161304,6.534909603,0.262161304,6.009373839
2456367.292,3/15/2013 19:00,3.667922732,-6.206125262,-28.21366165,28.57058927,1167.712821,-0.239476403,19.21116626,-0.239476403,13.70003081
2456367.333,3/15/2013 20:00,26.65858605,-45.1063276,-205.0578439,257.0126171,8490.165901,-0.821735996,9.619010657,-0.821735996,15.12935876
2456367.375,3/15/2013 21:00,39.98693854,-67.65790002,-307.5795313,389.447068,12735.20374,-1.387490881,9.300802363,-1.387490881,12.96435098
2456367.417,3/15/2013 22:00,42.20520197,-71.41120174,-324.6424136,411.4883893,13441.71358,-1.79239502,1.407346902,-1.79239502,-0.655007756
2456367.458,3/15/2013 23:00,34.92039249,-59.08530409,-268.607659,339.1043684,11121.52495,-1.935171442,1.199962792,-1.935171442,-3.608931452
2456367.5,3/16/2013 0:00,22.13699512,-37.45579575,-170.2777665,212.0847529,7050.053585,-1.776643443,-1.453358358,-1.776643443,-1.744779752
2456367.542,3/16/2013 1:00,9.00497643,-15.23642012,-69.2662787,81.6011327,2867.547435,-1.329507601,-6.206248601,-1.329507601,5.183540128
2456367.583,3/16/2013 2:00,0.347501507,-0.58797255,-2.672981594,-4.422097686,110.1692315,-0.694015952,11.70367139,-0.694015952,-3.728179867
2456367.625,3/16/2013 3:00,-0.632427863,1.070067944,4.86463512,-14.15896562,-201.9351534,0.036087764,4.558205975,0.036087764,11.09383633
2456367.667,3/16/2013 4:00,6.850012392,-11.59022097,-52.69029532,60.18877291,2181.198248,0.705586536,4.914990931,0.705586536,4.159302005
2456367.708,3/16/2013 5:00,21.02282241,-35.57061551,-161.7075499,201.0140034,6695.193121,1.182508004,15.33051803,1.182508004,6.54480412
2456367.75,3/16/2013 6:00,38.06850688,-64.41191364,-292.8229549,370.3849638,12124.18936,1.414702623,8.215878208,1.414702623,13.13378498
2456367.792,3/16/2013 7:00,53.12541943,-89.88820967,-408.6407263,519.9948984,16919.76808,1.373754199,18.63034132,1.373754199,15.77259638
2456367.833,3/16/2013 8:00,61.52104413,-104.0936067,-473.2198715,603.4163076,19593.74782,1.117956339,14.94029714,1.117956339,6.52644766
2456367.875,3/16/2013 9:00,59.9455435,-101.4278596,-461.1011206,587.7616676,19091.95589,0.731787473,8.891375846,0.731787473,7.039977552
2456367.917,3/16/2013 10:00,47.30150652,-80.03414902,-363.8431881,462.1267779,15064.87036,0.340252708,4.189361679,0.340252708,8.702453644
2456367.958,3/16/2013 11:00,25.04167663,-42.37051686,-192.6205767,240.9465271,7975.185398,0.059910187,1.65950156,0.059910187,2.208039327
2456368,3/16/2013 12:00,-3.085556768,5.220762052,23.73410266,-38.53397969,-983.2489006,-0.050660511,1.741260763,-0.050660511,10.12990871
2456368.042,3/16/2013 13:00,-31.83871266,53.87110183,244.9033778,-324.2338374,-10141.03752,0.034332614,1.422989425,0.034332614,9.898720012
2456368.083,3/16/2013 14:00,-55.66577151,94.18648539,428.1811144,-560.9865385,-17729.87991,0.264725749,-2.467958797,0.264725749,16.74595783
2456368.125,3/16/2013 15:00,-69.99770434,118.4361157,538.4223418,-703.3928603,-22294.5549,0.562208548,3.037508583,0.562208548,-0.357056464
2456368.167,3/16/2013 16:00,-72.33427737,122.3895973,556.3952615,-726.6097407,-23038.74597,0.808025658,9.121736127,0.808025658,5.800703365
2456368.208,3/16/2013 17:00,-62.83167905,106.311201,483.3012752,-632.1891144,-20012.19865,0.895575274,16.40313776,0.895575274,20.72740227
2456368.25,3/16/2013 18:00,-44.21727378,74.81562724,340.1192699,-447.2308804,-14083.56983,0.760428963,23.47154063,0.760428963,6.275935308
2456368.292,3/16/2013 19:00,-21.0388697,35.59776753,161.8309857,-216.9234048,-6701.321918,0.385316634,14.32577914,0.385316634,24.92814326
2456368.333,3/16/2013 20:00,1.548564316,-2.620170822,-11.91155672,7.512017471,492.7039126,-0.1638982,7.256878765,-0.1638982,8.593329978
2456368.375,3/16/2013 21:00,19.11428706,-32.34137371,-147.0270961,182.0502319,6087.330689,-0.812023903,13.3637741,-0.812023903,17.5441997
2456368.417,3/16/2013 22:00,29.02283554,-49.10663774,-223.243651,280.5044991,9243.171838,-1.414165847,6.10132232,-1.414165847,12.4344983
2456368.458,3/16/2013 23:00,30.95401226,-52.37418874,-238.0982623,299.6932418,9858.245473,-1.831753031,-2.953006667,-1.831753031,14.5866571
2456368.5,3/17/2013 0:00,26.7579882,-45.27451603,-205.8224452,258.0003063,8521.825168,-1.989295991,-2.428692761,-1.989295991,9.284474857
2456368.542,3/17/2013 1:00,19.73316077,-33.38850802,-151.7874726,188.199544,6284.439995,-1.833584872,3.145923044,-1.833584872,9.970032491
2456368.583,3/17/2013 2:00,13.57206319,-22.96393091,-104.39631,126.981057,4322.150028,-1.405563705,-2.29793031,-1.405563705,-2.86533364
2456368.625,3/17/2013 3:00,11.28935118,-19.1015822,-86.83768931,104.2993556,3595.113522,-0.771540566,-1.657666852,-0.771540566,4.473466446
2456368.667,3/17/2013 4:00,14.41695782,-24.39349263,-110.8952396,135.3761798,4591.246279,-0.068092174,7.228095914,-0.068092174,7.401121204
2456368.708,3/17/2013 5:00,22.6487676,-38.32171478,-174.2143204,217.1698755,7213.051489,0.552105329,4.643940741,0.552105329,6.602875601
2456368.75,3/17/2013 6:00,33.98202016,-57.49757811,-261.3896991,329.7804236,10822.65635,1.004743018,12.04346534,1.004743018,18.26049974
2456368.792,3/17/2013 7:00,45.27683678,-76.60840783,-348.2694285,442.0090608,14420.01949,1.205533856,5.126870942,1.205533856,10.56041243
2456368.833,3/17/2013 8:00,53.06830058,-89.79156459,-408.2013681,519.4273487,16901.57591,1.154460652,16.76200336,1.154460652,8.976130743
2456368.875,3/17/2013 9:00,54.42949565,-92.09470664,-418.6716806,532.9525853,17335.1122,0.905356409,9.998731315,0.905356409,18.63978277
2456368.917,3/17/2013 10:00,47.69487603,-80.69973024,-366.8689864,466.0354136,15190.15729,0.558469969,22.36884421,0.558469969,6.55256034
2456368.958,3/17/2013 11:00,32.89750139,-55.66257235,-253.0475807,319.0043244,10477.24057,0.239339781,16.92517935,0.239339781,7.338509067
2456369,3/17/2013 12:00,11.83558394,-20.02580802,-91.03931165,109.7268858,3769.086915,0.034514071,6.941789504,0.034514071,14.11477906
2456369.042,3/17/2013 13:00,-12.24722118,20.72229824,94.20562533,-129.5669859,-3901.209851,0.014693643,3.905722503,0.014693643,13.89691769
2456369.083,3/17/2013 14:00,-35.31200185,59.74790714,271.6199183,-358.7454657,-11247.26907,0.177535725,-0.046507125,0.177535725,3.396293687
2456369.125,3/17/2013 15:00,-53.37955154,90.31820121,410.5955105,-538.269981,-17001.72613,0.476742236,4.094396528,0.476742236,-1.787593273
2456369.167,3/17/2013 16:00,-63.40609829,107.2831183,487.719708,-637.8967138,-20195.14935,0.810845562,15.79746859,0.810845562,9.889636158
2456369.208,3/17/2013 17:00,-63.96836148,108.2344676,492.0446365,-643.4835271,-20374.22839,1.05782027,15.86362138,1.05782027,11.59272767
2456369.25,3/17/2013 18:00,-55.57142487,94.02685088,427.4554001,-560.0490824,-17699.83081,1.127218104,15.04185132,1.127218104,7.824622636
2456369.292,3/17/2013 19:00,-40.47941051,68.49116258,311.3676256,-410.0903658,-12893.07228,0.948795662,25.07650678,0.948795662,19.99083812
2456369.333,3/17/2013 20:00,-22.10114039,37.39512955,170.0019719,-227.4784405,-7039.651752,0.533234568,16.97177765,0.533234568,11.70326977
2456369.375,3/17/2013 21:00,-4.099345733,6.93609298,31.53216738,-48.60728656,-1306.137459,-0.079604952,12.51168692,-0.079604952,21.16473558
2456369.417,3/17/2013 22:00,10.51922188,-17.79852342,-80.91385469,96.64712316,3349.82979,-0.770256618,18.56904912,-0.770256618,6.555126103
2456369.458,3/17/2013 23:00,20.07162745,-33.96119365,-154.3909583,191.5626491,6392.240555,-1.38759398,18.5122168,-1.38759398,6.741948733
2456369.5,3/18/2013 0:00,24.44807115,-41.36613639,-188.0545633,235.0482875,7786.123942,-1.833239768,0.447782321,-1.833239768,11.7330584
2456369.542,3/18/2013 1:00,24.90614167,-42.1411917,-191.5780417,239.5998117,7932.017944,-1.997563228,4.531878913,-1.997563228,1.208623682
2456369.583,3/18/2013 2:00,23.51447379,-39.78648966,-180.8733324,225.7717882,7488.776156,-1.854816171,-0.951984449,-1.854816171,-1.362922283
2456369.625,3/18/2013 3:00,22.44248522,-37.97268499,-172.6275963,215.1201928,7147.351208,-1.432067605,-7.138631602,-1.432067605,-0.097314132
2456369.667,3/18/2013 4:00,23.31115317,-39.44247117,-179.3093902,223.7515344,7424.019185,-0.822799298,4.914741588,-0.822799298,-5.417440403
2456369.708,3/18/2013 5:00,26.77021856,-45.29520981,-205.9165212,258.1218308,8525.720501,-0.172984931,-1.665209987,-0.172984931,6.682764711
2456369.75,3/18/2013 6:00,32.37872356,-54.78480026,-249.0571416,313.8495946,10312.01149,0.415928823,18.07217699,0.415928823,6.611974649
